location,area,time,position,substrate,date,season,description,code,quantity,weight,
Anthy-Séchex,62,30,1,4,04.05.2022,2,Morceau de métal de moins de 5cm,G198,2,0.012,
Anthy-Séchex,62,30,1,4,04.05.2022,2,"Morceau de plastique de moins de 2,5cm","G78, G79",9,0.0027,
Anthy-Séchex,62,30,1,4,04.05.2022,2,Pellets/Nurdles industriels,G112,1,0.000025,
Aubonne,72,40,1,4,14.05.2022,2,Ballon de baudruche,G125,1,0.0008,
Aubonne,72,40,1,4,14.05.2022,2,Bois d'oeuvre (traité ou coupé/usiné),G170,1,1,
Aubonne,72,40,1,4,14.05.2022,2,Bouchon en liège,G159,1,0.002,
Aubonne,72,40,1,4,14.05.2022,2,Bouchon/capuchon PET,G21,1,0.00175,
Aubonne,72,40,1,4,14.05.2022,2,Cellophane/film alimentaire plastique,G114,8,0.0168,
Aubonne,72,40,1,4,14.05.2022,2,Couvercle/capuchon aluminium/fer blanc,G178,1,0.003,
Aubonne,72,40,1,4,14.05.2022,2,Emballage/papier alimentaire en aluminium,G177,1,0.003,
Aubonne,72,40,1,4,14.05.2022,2,Fil de fer,G191,1,0.005,
Aubonne,72,40,1,4,14.05.2022,2,Mégot de cigare,G27,1,0.0007,
Aubonne,72,40,1,4,14.05.2022,2,Mégot de cigarette,G27,7,0.00154,
Aubonne,72,40,1,4,14.05.2022,2,Morceau de céramique de moins de 5cm,G210,3,0.015,
Aubonne,72,40,1,4,14.05.2022,2,Morceau de métal de moins de 5cm,G198,2,0.012,
Aubonne,72,40,1,4,14.05.2022,2,Morceau de papier de moins de 5cm,G156,1,0.001,
Aubonne,72,40,1,4,14.05.2022,2,"Morceau de plastique de moins de 2,5cm","G78, G79",1,0.0003,
Aubonne,72,40,1,4,14.05.2022,2,"Morceau de plastique entre 2,5 et 50cm",G79,1,0.003,
Aubonne,72,40,1,4,14.05.2022,2,Morceau de verre/bouteille de moins de 5cm,G200,6,0.024,
Aubonne,72,40,1,4,14.05.2022,2,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",G81,2,0.0016,
Baby plage,112,60,1,1,23.04.2022,2,Bouchons en plastiques agglomérés de bouteille de vin,G23,1,0.001,
Baby plage,112,60,1,1,23.04.2022,2,Cable/fil électrique,G216,1,0.002,
Baby plage,112,60,1,1,23.04.2022,2,Chausette,G135,1,0.015,
Baby plage,112,60,1,1,23.04.2022,2,Couvercle en plastique non-identifié,G23,1,0.007,
Baby plage,112,60,1,1,23.04.2022,2,Couvercle/capuchon/bouchon plastique PET,G24,1,0.004,
Baby plage,112,60,1,1,23.04.2022,2,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,5,0.0029,
Baby plage,112,60,1,1,23.04.2022,2,Mégot de cigarette,G27,4,0.00088,
Baby plage,112,60,1,1,23.04.2022,2,Morceau de caoutchouc moins de 5cm,G134,2,0.004,
Baby plage,112,60,1,1,23.04.2022,2,Morceau de papier de moins de 5cm,G156,3,0.003,
Baby plage,112,60,1,1,23.04.2022,2,"Morceau de plastique de moins de 2,5cm","G78, G79",5,0.0015,
Baby plage,112,60,1,1,23.04.2022,2,Morceau de verre/bouteille de moins de 5cm,G200,1,0.004,
Baby plage,112,60,1,1,23.04.2022,2,Pellets/Nurdles industriels,G112,5,0.000125,
Baby plage,112,60,1,1,23.04.2022,2,Rondelle de coton,G145,1,0.0002,
Baby plage,112,60,1,1,23.04.2022,2,Sachet plastique,G2,1,0.0002,
Baby plage,112,60,1,1,23.04.2022,2,Serviette/lingette hygiènique,G97,1,0.001,
Baby plage,112,60,1,1,23.04.2022,2,Touillette/Batonnet en plastique,G34,1,0.0002,
Bouveret,99,50,1,1,30.04.2022,2,Anneau plastique bouteille,G24,10,0.001,
Bouveret,99,50,1,1,30.04.2022,2,"Barquette/récipient en plastique, Take away, restauration rapide",G10,3,0.114,
Bouveret,99,50,1,1,30.04.2022,2,Bouchon à vis,G182,3,0.003,
Bouveret,99,50,1,1,30.04.2022,2,Bouchon/capuchon PET,G21,31,0.05425,
Bouveret,99,50,1,1,30.04.2022,2,Cartouche/munition/balle/douille de chasse en métal,G197,11,0.22,
Bouveret,99,50,1,1,30.04.2022,2,Cellophane/film alimentaire plastique,G114,68,0.1428,
Bouveret,99,50,1,1,30.04.2022,2,Corde de moins de 30 cm,G49,1,0.15,
Bouveret,99,50,1,1,30.04.2022,2,Coton-tige,G95,30,0.0054,
Bouveret,99,50,1,1,30.04.2022,2,Coton-tige,G95,33,0.00594,
Bouveret,99,50,1,1,30.04.2022,2,Couvercle en plastique non-identifié,G23,3,0.021,
Bouveret,99,50,1,1,30.04.2022,2,Déchet de construction/chantier en plastique,G89,50,25,
Bouveret,99,50,1,1,30.04.2022,2,Élastique pour les cheveux,G131,1,0.001,
Bouveret,99,50,1,1,30.04.2022,2,Emballage/papier alimentaire en aluminium,G177,2,0.006,
Bouveret,99,50,1,1,30.04.2022,2,Etiquette/Code barre,G922,1,0.0025,
Bouveret,99,50,1,1,30.04.2022,2,Feutre/Stylo,G28,1,0.015,
Bouveret,99,50,1,1,30.04.2022,2,Filaments de plastique de moins de 5 mm,G113,6,0.00012,
Bouveret,99,50,1,1,30.04.2022,2,Grille en plastique STEP,G932,11,0.01177,
Bouveret,99,50,1,1,30.04.2022,2,Mégot de cigarette,G27,78,0.01716,
Bouveret,99,50,1,1,30.04.2022,2,Morceau de papier de moins de 5cm,G156,6,0.006,
Bouveret,99,50,1,1,30.04.2022,2,"Morceau de plastique de moins de 2,5cm","G78, G79",188,0.0564,
Bouveret,99,50,1,1,30.04.2022,2,"Morceau de plastique entre 2,5 et 50cm",G79,93,0.279,
Bouveret,99,50,1,1,30.04.2022,2,Morceau de verre/bouteille de moins de 5cm,G200,62,0.248,
Bouveret,99,50,1,1,30.04.2022,2,Morceaux/fragments de plastique anguleux de moins de 5mm,G106,88,0.001848,
Bouveret,99,50,1,1,30.04.2022,2,Mousse de rembourage,G74,9,0.0072,
Bouveret,99,50,1,1,30.04.2022,2,Pellets/Nurdles industriels,G112,37,0.000925,
Bouveret,99,50,1,1,30.04.2022,2,Plaquette de médicament,G100,3,0.003,
Bouveret,99,50,1,1,30.04.2022,2,Sagex-EPS/Polystirène expensé de moins de 5mm,G117,1,1.88679245283019E-06,
Bouveret,99,50,1,1,30.04.2022,2,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",G81,2,0.0016,
Bouveret,99,50,1,1,30.04.2022,2,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",G82,3,0.012,
Bouveret,99,50,1,1,30.04.2022,2,Seringue en plastique,G99,1,0.005,
Clarens,67,30,1,4,29.04.2022,2,Anneau plastique bouteille,G24,1,0.0001,
Clarens,67,30,1,4,29.04.2022,2,Bâtonnet de sucette en plastique,G31,1,0.00018,
Clarens,67,30,1,4,29.04.2022,2,Bois d'oeuvre (traité ou coupé/usiné),G170,2,2,
Clarens,67,30,1,4,29.04.2022,2,Cable/fil électrique,G216,2,0.004,
Clarens,67,30,1,4,29.04.2022,2,Coton-tige,G95,2,0.00036,
Clarens,67,30,1,4,29.04.2022,2,Couvercle/capuchon aluminium/fer blanc,G178,4,0.012,
Clarens,67,30,1,4,29.04.2022,2,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,9,0.0052,
Clarens,67,30,1,4,29.04.2022,2,Mégot de cigarette,G27,7,0.00154,
Clarens,67,30,1,4,29.04.2022,2,Morceau de céramique de moins de 5cm,G210,4,0.02,
Clarens,67,30,1,4,29.04.2022,2,Morceau de papier de moins de 5cm,G156,1,0.001,
Clarens,67,30,1,4,29.04.2022,2,"Morceau de plastique de moins de 2,5cm","G78, G79",2,0.0006,
Clarens,67,30,1,4,29.04.2022,2,"Morceau de plastique entre 2,5 et 50cm",G79,6,0.018,
Clarens,67,30,1,4,29.04.2022,2,Morceau de textile de moins de 5 cm,G145,3,0.0078,
Clarens,67,30,1,4,29.04.2022,2,Morceau de verre entre 5 et 30cm,G210,1,0.01,
Clarens,67,30,1,4,29.04.2022,2,Morceau de verre/bouteille de moins de 5cm,G200,44,0.176,
Clarens,67,30,1,4,29.04.2022,2,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",G81,2,0.0016,
Clarens,67,30,1,4,29.04.2022,2,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",G82,1,0.004,
Crans,16,6,1,2,18.05.2022,2,Corde de moins de 30 cm,G49,1,0.15,
Crans,16,6,1,2,18.05.2022,2,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,1,0.0006,
Crans,16,6,1,2,18.05.2022,2,"Morceau de plastique entre 2,5 et 50cm",G79,3,0.009,
Crans,16,6,1,2,18.05.2022,2,Morceau de verre/bouteille de moins de 5cm,G200,14,0.056,
Crans,16,6,1,2,18.05.2022,2,Sac plastique,G2,1,0.02,
Cully,15,7,1,3,04.05.2022,2,Aluminium de moins de 50 cm,G177,1,0.135,
Cully,15,7,1,3,04.05.2022,2,Ceinture en cuir,G138,2,0.3,
Cully,15,7,1,3,04.05.2022,2,Corde de moins de 30 cm,G49,1,0.15,
Cully,15,7,1,3,04.05.2022,2,"Morceau de plastique entre 2,5 et 50cm",G79,1,0.003,
Cully,15,7,1,3,04.05.2022,2,Morceau de verre/bouteille de moins de 5cm,G200,2,0.008,
Embouchure versoix,169,85,1,3,30.04.2022,2,Ballon de baudruche,G125,1,0.0008,
Embouchure versoix,169,85,1,3,30.04.2022,2,Bouchon/capuchon PET,G21,4,0.007,
Embouchure versoix,169,85,1,3,30.04.2022,2,Cable/fil électrique,G216,1,0.002,
Embouchure versoix,169,85,1,3,30.04.2022,2,Corde de moins de 30 cm,G49,1,0.15,
Embouchure versoix,169,85,1,3,30.04.2022,2,Coton-tige,G95,12,0.00216,
Embouchure versoix,169,85,1,3,30.04.2022,2,Couteau en plastique,G34,1,0.008,
Embouchure versoix,169,85,1,3,30.04.2022,2,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,16,0.0093,
Embouchure versoix,169,85,1,3,30.04.2022,2,Emballage industriel,G67,1,0.1,
Embouchure versoix,169,85,1,3,30.04.2022,2,Feutre/Stylo,G28,1,0.015,
Embouchure versoix,169,85,1,3,30.04.2022,2,Gobelet plastique jetable,G33,1,0.0025,
Embouchure versoix,169,85,1,3,30.04.2022,2,Leurre/cuillère de pêche en métal,G183,1,0.025,
Embouchure versoix,169,85,1,3,30.04.2022,2,Morceau de caoutchouc moins de 5cm,G134,2,0.004,
Embouchure versoix,169,85,1,3,30.04.2022,2,"Morceau de plastique de moins de 2,5cm","G78, G79",39,0.0117,
Embouchure versoix,169,85,1,3,30.04.2022,2,"Morceau de plastique entre 2,5 et 50cm",G79,9,0.027,
Embouchure versoix,169,85,1,3,30.04.2022,2,Morceaux/fragments de plastique anguleux de moins de 5mm,G106,7,0.000147,
Embouchure versoix,169,85,1,3,30.04.2022,2,Morceaux/fragments de plastique arrondis de moins de 5mm,G103,2,0.000042,
Embouchure versoix,169,85,1,3,30.04.2022,2,Mousse de rembourage,G74,1,0.0008,
Embouchure versoix,169,85,1,3,30.04.2022,2,Paille pour boisson,G35,1,0.001,
Embouchure versoix,169,85,1,3,30.04.2022,2,Paquet de cigarettes,G25,2,0.016,
Embouchure versoix,169,85,1,3,30.04.2022,2,Rapala/Leurre,G61,1,0.005,
Embouchure versoix,169,85,1,3,30.04.2022,2,Sagex-EPS/Polystirène expensé de moins de 5mm,G117,2,3.77358490566038E-06,
Embouchure versoix,169,85,1,3,30.04.2022,2,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",G81,6,0.0048,
Embouchure versoix,169,85,1,3,30.04.2022,2,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",G82,2,0.008,
Embouchure versoix,169,85,1,3,30.04.2022,2,Serflex/Colson/Attache de chantier,G89,1,0.001,
Gland,23,8,1,2,18.05.2022,2,Capsule/capuchon de bouteille en aluminium,G175,1,0.0018,
Gland,23,8,1,2,18.05.2022,2,Chiffon/Pâte ,G145,1,0.056,
Gland,23,8,1,2,18.05.2022,2,"Morceau de plastique de moins de 2,5cm","G78, G79",12,0.0036,
Gland,23,8,1,2,18.05.2022,2,"Morceau de plastique entre 2,5 et 50cm",G79,4,0.012,
Gland,23,8,1,2,18.05.2022,2,Morceau de verre/bouteille de moins de 5cm,G200,4,0.016,
Gland,23,8,1,2,18.05.2022,2,Pellets/Nurdles industriels,G112,3,0.000075,
Grangettes,79,40,1,1,02.05.2022,2,Balle/Ballon de sport,G126,1,0.45,
Grangettes,79,40,1,1,02.05.2022,2,Bouchon en liège,G159,4,0.008,
Grangettes,79,40,1,1,02.05.2022,2,Capsule/capuchon de bouteille en aluminium,G175,3,0.0054,
Grangettes,79,40,1,1,02.05.2022,2,Coton-tige,G95,2,0.00036,
Grangettes,79,40,1,1,02.05.2022,2,Couvercle/capuchon/bouchon plastique PET,G24,1,0.004,
Grangettes,79,40,1,1,02.05.2022,2,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,70,0.0408,
Grangettes,79,40,1,1,02.05.2022,2,Feutre/Stylo,G28,1,0.015,
Grangettes,79,40,1,1,02.05.2022,2,Ficelle de moins de 1cm de diamètre,G50,1,0.004,
Grangettes,79,40,1,1,02.05.2022,2,Film plastique non-alimentaire de moins de 5 mm,G114,33,0.000099,
Grangettes,79,40,1,1,02.05.2022,2,Grille en plastique STEP,G932,6,0.00642,
Grangettes,79,40,1,1,02.05.2022,2,Mégot de cigarette,G27,4,0.00088,
Grangettes,79,40,1,1,02.05.2022,2,Morceau de caoutchouc entre 5 et 30cm,G134,1,0.01,
Grangettes,79,40,1,1,02.05.2022,2,Morceau de papier de moins de 5cm,G156,1,0.001,
Grangettes,79,40,1,1,02.05.2022,2,"Morceau de plastique de moins de 2,5cm","G78, G79",45,0.0135,
Grangettes,79,40,1,1,02.05.2022,2,"Morceau de plastique entre 2,5 et 50cm",G79,13,0.039,
Grangettes,79,40,1,1,02.05.2022,2,Morceau de verre/bouteille de moins de 5cm,G200,2,0.008,
Grangettes,79,40,1,1,02.05.2022,2,Morceaux/fragments de plastique anguleux de moins de 5mm,G106,1,0.000021,
Grangettes,79,40,1,1,02.05.2022,2,Mousse de rembourage,G74,7,0.0056,
Grangettes,79,40,1,1,02.05.2022,2,Paille pour boisson,G35,2,0.002,
Grangettes,79,40,1,1,02.05.2022,2,Pellets/Nurdles industriels,G112,11,0.000275,
Grangettes,79,40,1,1,02.05.2022,2,Plaquette de médicament,G100,1,0.001,
Grangettes,79,40,1,1,02.05.2022,2,Sachet plastique,G2,2,0.0004,
Grangettes,79,40,1,1,02.05.2022,2,Sagex-EPS/Polystirène expensé de moins de 5mm,G117,10,1.88679245283019E-05,
Grangettes,79,40,1,1,02.05.2022,2,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",G81,21,0.0168,
Grangettes,79,40,1,1,02.05.2022,2,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",G82,4,0.016,
Lugrin,72,35,1,4,07.05.2022,2,Aluminium de moins de 50 cm,G177,2,0.27,
Lugrin,72,35,1,4,07.05.2022,2,Ampoule,G202,1,0.08,
Lugrin,72,35,1,4,07.05.2022,2,Bâtonnet de sucette en plastique,G31,1,0.00018,
Lugrin,72,35,1,4,07.05.2022,2,Bouchon à vis,G182,1,0.001,
Lugrin,72,35,1,4,07.05.2022,2,Bouchon/capuchon PET,G21,1,0.00175,
Lugrin,72,35,1,4,07.05.2022,2,Cable/fil électrique,G216,5,0.01,
Lugrin,72,35,1,4,07.05.2022,2,Capsule/capuchon de bouteille en aluminium,G175,10,0.018,
Lugrin,72,35,1,4,07.05.2022,2,Cartouche/munition/balle/douille de chasse en plastique,G70,2,0.0062,
Lugrin,72,35,1,4,07.05.2022,2,Coton-tige,G95,8,0.00144,
Lugrin,72,35,1,4,07.05.2022,2,Couvercle/capuchon aluminium/fer blanc,G178,1,0.003,
Lugrin,72,35,1,4,07.05.2022,2,Cuillère plastique,G10,1,0.008,
Lugrin,72,35,1,4,07.05.2022,2,Déchet de construction/chantier en plastique,G89,4,2,
Lugrin,72,35,1,4,07.05.2022,2,Élastique pour les cheveux,G131,2,0.002,
Lugrin,72,35,1,4,07.05.2022,2,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,6,0.0035,
Lugrin,72,35,1,4,07.05.2022,2,Emballage industriel,G67,3,0.3,
Lugrin,72,35,1,4,07.05.2022,2,Emballage/papier alimentaire en aluminium,G177,3,0.009,
Lugrin,72,35,1,4,07.05.2022,2,Fer de moins de 50 cm,G198,8,3.2,
Lugrin,72,35,1,4,07.05.2022,2,Feuille de papier,G157,1,0.005,
Lugrin,72,35,1,4,07.05.2022,2,Filaments de plastique de moins de 5 mm,G113,1,0.00002,
Lugrin,72,35,1,4,07.05.2022,2,Film plastique non-alimentaire de moins de 5 mm,G114,8,0.000024,
Lugrin,72,35,1,4,07.05.2022,2,Mégot de cigarette,G27,4,0.00088,
Lugrin,72,35,1,4,07.05.2022,2,Morceau de céramique de moins de 5cm,G210,147,0.735,
Lugrin,72,35,1,4,07.05.2022,2,Morceau de céramique entre 5 et 30cm,G210,18,1.8,
Lugrin,72,35,1,4,07.05.2022,2,Morceau de métal de moins de 5cm,G198,4,0.024,
Lugrin,72,35,1,4,07.05.2022,2,Morceau de métal entre 5 et 30cm,G198,8,0.8,
Lugrin,72,35,1,4,07.05.2022,2,Morceau de papier de moins de 5cm,G156,1,0.001,
Lugrin,72,35,1,4,07.05.2022,2,"Morceau de plastique de moins de 2,5cm","G78, G79",5,0.0015,
Lugrin,72,35,1,4,07.05.2022,2,"Morceau de plastique entre 2,5 et 50cm",G79,10,0.03,
Lugrin,72,35,1,4,07.05.2022,2,Morceau de verre entre 5 et 30cm,G210,3,0.03,
Lugrin,72,35,1,4,07.05.2022,2,Morceau de verre/bouteille de moins de 5cm,G200,96,0.384,
Lugrin,72,35,1,4,07.05.2022,2,Paille pour boisson,G35,1,0.001,
Lugrin,72,35,1,4,07.05.2022,2,Pot de fleur en plastique,G90,1,0.05,
Lugrin,72,35,1,4,07.05.2022,2,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",G81,25,0.02,
Lugrin,72,35,1,4,07.05.2022,2,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",G82,1,0.004,
Lugrin,72,35,1,4,07.05.2022,2,Serflex/Colson/Attache de chantier,G89,1,0.001,
Meillerie,53,7,1,2,02.05.2022,2,Cable/fil électrique,G216,1,0.002,
Meillerie,53,7,1,2,02.05.2022,2,Emballage/papier alimentaire en aluminium,G177,1,0.003,
Meillerie,53,7,1,2,02.05.2022,2,Mégot de cigarette,G27,3,0.00066,
Meillerie,53,7,1,2,02.05.2022,2,Morceau de céramique de moins de 5cm,G210,1,0.005,
Meillerie,53,7,1,2,02.05.2022,2,Morceau de papier de moins de 5cm,G156,1,0.001,
Meillerie,53,7,1,2,02.05.2022,2,"Morceau de plastique de moins de 2,5cm","G78, G79",5,0.0015,
Meillerie,53,7,1,2,02.05.2022,2,Morceau de textile de moins de 5 cm,G145,1,0.0026,
Meillerie,53,7,1,2,02.05.2022,2,Morceau de verre/bouteille de moins de 5cm,G200,35,0.132,
Meillerie,53,7,1,2,02.05.2022,2,Morceaux/fragments de plastique anguleux de moins de 5mm,G106,2,0.000042,
Meillerie,53,7,1,2,02.05.2022,2,Morceaux/fragments de plastique arrondis de moins de 5mm,G103,1,0.000021,
Meillerie,53,7,1,2,02.05.2022,2,Mousse de rembourage,G74,1,0.0008,
Meillerie,53,7,1,2,02.05.2022,2,Sachet plastique,G2,2,0.0004,
Meillerie,53,7,1,2,02.05.2022,2,Sagex-EPS/Polystirène expensé de moins de 5mm,G117,5,9.43396226415095E-06,
Pichette,41,20,1,3,11.05.2022,2,Bouchon en liège,G159,1,0.002,
Pichette,41,20,1,3,11.05.2022,2,Couvercle/capuchon/bouchon plastique PET,G24,1,0.004,
Pichette,41,20,1,3,11.05.2022,2,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,2,0.0012,
Pichette,41,20,1,3,11.05.2022,2,Ficelle de moins de 1cm de diamètre,G50,1,0.004,
Pichette,41,20,1,3,11.05.2022,2,Morceau de céramique de moins de 5cm,G210,3,0.015,
Pichette,41,20,1,3,11.05.2022,2,Morceau de verre/bouteille de moins de 5cm,G200,8,0.032,
Pichette,41,20,1,3,11.05.2022,2,Paille pour boisson,G35,1,0.001,
Port choiseul,147,70,1,3,16.04.2022,2,Bande de cerclage en plastique,G66,2,0.012,
Port choiseul,147,70,1,3,16.04.2022,2,Bâtonnet de sucette en plastique,G31,1,0.00018,
Port choiseul,147,70,1,3,16.04.2022,2,Bouchon en liège,G159,2,0.004,
Port choiseul,147,70,1,3,16.04.2022,2,Capsule de café,G198,2,0.02,
Port choiseul,147,70,1,3,16.04.2022,2,Corde de moins de 30 cm,G49,2,0.3,
Port choiseul,147,70,1,3,16.04.2022,2,Coton-tige,G95,5,0.0009,
Port choiseul,147,70,1,3,16.04.2022,2,Déchet de construction/chantier en plastique,G89,4,2,
Port choiseul,147,70,1,3,16.04.2022,2,Élastique pour les cheveux,G131,2,0.002,
Port choiseul,147,70,1,3,16.04.2022,2,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,53,0.0309,
Port choiseul,147,70,1,3,16.04.2022,2,Gobelet plastique jetable,G33,2,0.005,
Port choiseul,147,70,1,3,16.04.2022,2,Mégot de cigarette,G27,7,0.00154,
Port choiseul,147,70,1,3,16.04.2022,2,Morceau de filet de pêche de moins de 50 cm,G53,1,0.04,
Port choiseul,147,70,1,3,16.04.2022,2,"Morceau de plastique de moins de 2,5cm","G78, G79",5,0.0015,
Port choiseul,147,70,1,3,16.04.2022,2,"Morceau de plastique entre 2,5 et 50cm",G79,9,0.027,
Port choiseul,147,70,1,3,16.04.2022,2,Morceaux/fragments de plastique anguleux de moins de 5mm,G106,8,0.000168,
Port choiseul,147,70,1,3,16.04.2022,2,Morceaux/fragments de plastique arrondis de moins de 5mm,G103,5,0.000105,
Port choiseul,147,70,1,3,16.04.2022,2,Mousse de rembourage,G74,9,0.0072,
Port choiseul,147,70,1,3,16.04.2022,2,Pansement/Sparadrap/Bande,G211,2,0.0004,
Préverenges,150,80,1,1,30.04.2022,2,Bois d'oeuvre (traité ou coupé/usiné),G170,1,1,
Préverenges,150,80,1,1,30.04.2022,2,Carrelage,G216,1,0.2,
Préverenges,150,80,1,1,30.04.2022,2,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,4,0.0023,
Préverenges,150,80,1,1,30.04.2022,2,Mégot de cigarette,G27,6,0.00132,
Préverenges,150,80,1,1,30.04.2022,2,"Morceau de plastique de moins de 2,5cm","G78, G79",11,0.0033,
Préverenges,150,80,1,1,30.04.2022,2,"Morceau de plastique entre 2,5 et 50cm",G79,11,0.033,
Préverenges,150,80,1,1,30.04.2022,2,Morceau de textile de plus de 30cm,G145,1,0.245,
Préverenges,150,80,1,1,30.04.2022,2,Sagex-EPS/Polystirène expensé de moins de 5mm,G117,1,1.88679245283019E-06,
Préverenges,150,80,1,1,30.04.2022,2,Touillette/Batonnet en bois,G165,1,0.0002,
Saint-Distille,75,30,1,4,23.04.2022,2,Bâtonnet de sucette en plastique,G31,1,0.00018,
Saint-Distille,75,30,1,4,23.04.2022,2,Bouchon/capuchon PET,G21,7,0.01225,
Saint-Distille,75,30,1,4,23.04.2022,2,Capsule/capuchon de bouteille en aluminium,G175,1,0.0018,
Saint-Distille,75,30,1,4,23.04.2022,2,Cartouche/munition/balle/douille de chasse en plastique,G70,1,0.0031,
Saint-Distille,75,30,1,4,23.04.2022,2,Chewing-gum,G134,1,0.002,
Saint-Distille,75,30,1,4,23.04.2022,2,Coton-tige,G95,3,0.00054,
Saint-Distille,75,30,1,4,23.04.2022,2,Couvercle en plastique non-identifié,G23,3,0.021,
Saint-Distille,75,30,1,4,23.04.2022,2,Élastique pour les cheveux,G131,3,0.003,
Saint-Distille,75,30,1,4,23.04.2022,2,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,13,0.0076,
Saint-Distille,75,30,1,4,23.04.2022,2,Emballage industriel,G67,12,1.2,
Saint-Distille,75,30,1,4,23.04.2022,2,Feux d'artifice,G167,1,0.15,
Saint-Distille,75,30,1,4,23.04.2022,2,Filaments de plastique de moins de 5 mm,G113,4,0.00008,
Saint-Distille,75,30,1,4,23.04.2022,2,Gobelet plastique jetable,G33,1,0.0025,
Saint-Distille,75,30,1,4,23.04.2022,2,Mégot de cigarette,G27,2,0.00044,
Saint-Distille,75,30,1,4,23.04.2022,2,Morceau de papier entre 5 et 30cm,G156,1,0.002,
Saint-Distille,75,30,1,4,23.04.2022,2,"Morceau de plastique de moins de 2,5cm","G78, G79",1,0.0003,
Saint-Distille,75,30,1,4,23.04.2022,2,"Morceau de plastique entre 2,5 et 50cm",G79,14,0.042,
Saint-Distille,75,30,1,4,23.04.2022,2,Morceau de textile entre 5 et 30cm,G145,1,0.108,
Saint-Distille,75,30,1,4,23.04.2022,2,Mousse de rembourage,G74,1,0.0008,
Saint-Distille,75,30,1,4,23.04.2022,2,Pétard,G216,1,0.015,
Saint-Distille,75,30,1,4,23.04.2022,2,Sachet plastique,G2,1,0.0002,
Saint-Distille,75,30,1,4,23.04.2022,2,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",G81,5,0.004,
Saint-Distille,75,30,1,4,23.04.2022,2,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",G82,1,0.004,
Saint-Distille,75,30,1,4,23.04.2022,2,Serviette/lingette hygiènique,G97,2,0.002,
Savonnière,82,40,1,4,01.05.2022,2,Bâtonnet de sucette en plastique,G31,1,0.00018,
Savonnière,82,40,1,4,01.05.2022,2,Bouchon/capuchon PET,G21,2,0.0035,
Savonnière,82,40,1,4,01.05.2022,2,Cellophane/film alimentaire plastique,G114,2,0.0042,
Savonnière,82,40,1,4,01.05.2022,2,Coton-tige,G95,1,0.00018,
Savonnière,82,40,1,4,01.05.2022,2,Élastique pour les cheveux,G131,1,0.001,
Savonnière,82,40,1,4,01.05.2022,2,Mégot de cigarette,G27,8,0.00176,
Savonnière,82,40,1,4,01.05.2022,2,Morceau de métal entre 5 et 30cm,G198,1,0.1,
Savonnière,82,40,1,4,01.05.2022,2,Morceau de papier de moins de 5cm,G156,5,0.005,
Savonnière,82,40,1,4,01.05.2022,2,"Morceau de plastique de moins de 2,5cm","G78, G79",4,0.0012,
Savonnière,82,40,1,4,01.05.2022,2,Morceau de verre/bouteille de moins de 5cm,G200,5,0.02,
Savonnière,82,40,1,4,01.05.2022,2,Paille pour boisson,G35,1,0.001,
Savonnière,82,40,1,4,01.05.2022,2,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",G82,1,0.004,
Savonnière,82,40,1,4,01.05.2022,2,Serflex/Colson/Attache de chantier,G89,1,0.001,
Savonnière,82,40,1,4,01.05.2022,2,Serviette/mouchoir en papier,G158,2,0.004,
Tolochenaz,52,25,1,2,01.05.2022,2,Bande de cerclage en plastique,G66,1,0.006,
Tolochenaz,52,25,1,2,01.05.2022,2,Corde de moins de 30 cm,G49,1,0.15,
