Lieu;Aire;Temps;Position;Substrat;Date;Saison;Objet;Code;OPSAR;UNEP;Quantité;Poids;;;
Baby Plage;384;200;2;1;15.10.2022;4;Morceau de plastique entre 2,5 et 50cm;G79;;;11;0,033;0,028645833;3;3
Baby Plage;384;200;2;1;02.09.2022;3;Tuyau plastique/PVC de moins de 30 cm;G79;;;4;0,4;0,010416667;100;
Baby Plage;384;200;2;1;22.01.2022;1;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;8;0,0064;0,020833333;0,8;0,8
Baby Plage;112;60;1;1;02.09.2022;3;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;1;0,0008;0,008928571;0,8;0,8
Baby Plage;112;60;1;1;15.10.2022;4;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;1;0,0008;0,008928571;0,8;0,8
Baby Plage;384;200;2;1;15.10.2022;4;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;2;0,0016;0,005208333;0,8;0,8
Baby Plage;384;200;2;1;22.01.2022;1;Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm;G82;;;9;0,036;0,0234375;4;4
Baby Plage;112;60;1;1;02.09.2022;3;Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm;G82;;;1;0,004;0,008928571;4;4
Baby Plage;112;60;1;1;15.10.2022;4;Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm;G82;;;1;0,004;0,008928571;4;4
Baby Plage;112;60;1;1;15.10.2022;4;Fibre plastique béton projeté;G89;;;1;0,0000266;0,008928571;0,0266;0,0266
Baby Plage;384;200;2;1;15.10.2022;4;Fibre plastique béton projeté;G89;;;1;0,0000266;0,002604167;0,0266;0,0266
Baby Plage;384;200;2;1;22.01.2022;1;Déchet de construction/chantier en plastique;G89;;;3;1,5;0,0078125;500;
Baby Plage;112;60;1;1;22.01.2022;1;Masque chirurgical/protection/hygiène;G901;105;OT05;1;0,006;0,008928571;6;
Baby Plage;384;200;2;1;22.01.2022;1;Masque chirurgical/protection/hygiène;G901;105;OT05;1;0,006;0,002604167;6;
Baby Plage;384;200;2;1;23.04.2022;2;Masque chirurgical/protection/hygiène;G901;105;OT05;1;0,006;0,002604167;6;
Baby Plage;384;200;2;1;23.04.2022;2;Baguette en plastique;G904;48;PL24;4;0,008;0,010416667;2;
Baby Plage;112;60;1;1;02.09.2022;3;Baguette en plastique;G904;48;PL24;1;0,002;0,008928571;2;
Baby Plage;112;60;1;1;22.01.2022;1;Élastique pour les cheveux;G905;;RB06;1;0,001;0,008928571;1;
Baby Plage;384;200;2;1;23.04.2022;2;Élastique pour les cheveux;G905;;RB06;2;0,002;0,005208333;1;
Baby Plage;112;60;1;1;02.09.2022;3;Etiquette/Code barre;G922;;;1;0,0025;0,008928571;2,5;
Baby Plage;384;200;2;1;15.10.2022;4;Chewing-gum;G926;53;RB08;1;0,002;0,002604167;2;
Baby Plage;112;60;1;1;22.01.2022;1;Coton-tige;G95;98;OT02;1;0,00018;0,008928571;0,18;0,18
